content,device,like,rcount,ctime,avatar,level,sex,sign,uname,mid,oid,diag
支持！呦西板载！,,2,0,,https://i0.hdslb.com/bfs/face/7ad1188a2741e4124e951b039565e8001d473ec0.jpg,6,保密,,阿鲁卡德V,30785592,1650947547,原评论
有什么好解释的，不相信梅西的别再关注梅西就行了,,2,0,,http://i1.hdslb.com/bfs/face/d381080a031035dda45e9e163d1ffa23518ee9a6.jpg,6,保密,"别后相思空一水，重来回首已三生。
",朝晖余残梦,102265030,1650947547,原评论
当一个明星开始拥有了政治属性，他就会带着他的拥趸，成为敌对势力的政治工具,,2,2,,https://i1.hdslb.com/bfs/face/c5b60f9ec8d605423a8eaabf3622b7f2f0f0fb50.jpg,5,保密,做一只做喜欢做的事的喵,社会猫O00O,361855765,1650947547,原评论
回复 @Gatoyperro :梅西从小接受的是西方教育，他可不是马拉多纳。阿根廷那是国家队，他是给他自己的国家和全世界看的,,1,0,,https://i1.hdslb.com/bfs/face/c5b60f9ec8d605423a8eaabf3622b7f2f0f0fb50.jpg,5,保密,做一只做喜欢做的事的喵,社会猫O00O,361855765,1650947547,原评论
为啥不能为我所用，当时阿根廷北京行这么好的机会，怎么回事呢,,0,0,,https://i2.hdslb.com/bfs/face/1389b495a69a045028b14e56493cf170954758d3.jpg,6,男,,Gatoyperro,434836229,1650947547,原评论
和黑子们解释再多也没用，梅西内收肌问题缺席一场，到差不多好，恢复了3-4天。他们只会政治绑架，中国不上日本上。他们也不会看其他这种内收肌案例也是一场缺席，也是恢复了3-4天而已。至于视频模糊，经过多次压缩后就是糊，但凡你剪辑过视频，上传过视频或多或少都有出问题的时候，反复压缩反复剪辑都是可能的,,2,5,,https://i1.hdslb.com/bfs/face/72fd7c049abf83f76a3ad01ad5ace9ef395fc817.jpg,6,男,smash,任天鼠DODO,28436089,1650947547,原评论
6，只能是梅西穷到连一台好设备都不舍得买，连多花一点时间剪视频都不愿意，哈哈哈哈好洗,,1,0,,https://i0.hdslb.com/bfs/face/bdc5f0836953c749f22c680349106690d0d4eb8f.jpg,5,保密,躺坑底了，不想起了，勿捞谢谢。,颖颖匪盗,485460375,1650947547,原评论
我又理性思考了🤣🤣🤣,,1,0,,https://i2.hdslb.com/bfs/face/5c6d520f56fc0754a95e23af80025f35659b7117.jpg,5,男,太阳照常升起,阿尔特塔の小娇妻,354217448,1650947547,原评论
回复 @Michayato :是啊，只要去看李老八第一时间看到梅西在日本登场那瞬间的欢呼劲，因为他知道可以引领罗结晶在国家层面绑架梅西，之后罗结晶集体就变成日本问候语了。,,0,0,,https://i1.hdslb.com/bfs/face/72fd7c049abf83f76a3ad01ad5ace9ef395fc817.jpg,6,男,smash,任天鼠DODO,28436089,1650947547,原评论
这只是意识形挂帅态砸到了自己喜欢球星了而已[吃瓜]，换成其他的，不去掺和一脚吗[吃瓜],,2,0,,https://i0.hdslb.com/bfs/face/6f2c6f364358c0be2cec1b3de584f7482d9aca82.jpg,5,男,他们说我懒死了，什么都没写,Kid__7,123540402,1650947547,原评论
众所周知，腿受伤影响了手所以要双手插袋，也影响了面部神经所以才没给球迷和观众好脸色，更影响了心情所以脚踢球服也不用跟观众解释，这确实没毛病,,2,0,,http://i0.hdslb.com/bfs/face/95008cacc9c16798091e47aa510b5313a20fe97c.jpg,5,男,,听妈妈说名字很长感觉就很叼,42513471,1650947547,原评论
这视频拍的好啊，首先梅西连中国人恼火的点都搞不清楚，还以为我们觉得他歧视亚裔，笑死人了。其次梅西张口闭口伤病闭口不谈合同证明合同绝逼是没问题，有问题双方早就因为这个掰扯起来了。还有就是一句道歉没得，还是在解释，这视频的作用就是让一些还在嘴硬的萨迷和梅结石彻底闭嘴，掰扯了那么久的合同，梅哥绝口不提。证明了梅哥就是不想领奖不想谢场不愿和特首握手[大笑],,3,0,,https://i2.hdslb.com/bfs/face/41da23e3ebed5003880409e491d1f380ad996680.jpg,6,男,,Sebastian丶M,24277673,1650947547,原评论
一看就假，真正的梅西还被我涛哥关在地下室签名了[歪嘴],,2,0,,http://i0.hdslb.com/bfs/face/9f1bf78d0c3f215d67264cd3c70f9c4692007280.jpg,6,男,,口吻,1864851,1650947547,原评论
支持尘嗨,,52,6,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,阏逢摄提格,593470903,1650947547,原评论
你还是支持呦西大佐吧,,11,0,,https://i2.hdslb.com/bfs/face/9ebbc8df57df83a6d44792cefcc9e94c3cc7ff47.jpg,5,男,,东方图腾JackieChan,596059082,1650947547,原评论
回复 @嘉录事 :笑死我了🤣讨厌梅西就是罗粉丝啊🤣很难理解结晶的思维🤣,,10,0,,https://i2.hdslb.com/bfs/face/c3ddb774e16f2f8750e5236426ba10c46dd0dbe6.jpg,3,保密,1,T1名宿Faker,3461568765365054,1650947547,原评论
是的 为了卖球衣难能可贵😭😭那几天我还是买票支持梅西的忠实粉丝😭哎,,6,0,,https://i2.hdslb.com/bfs/face/c3ddb774e16f2f8750e5236426ba10c46dd0dbe6.jpg,3,保密,1,T1名宿Faker,3461568765365054,1650947547,原评论
不信的人永远不信，谣言止于智者,,24,8,,https://i0.hdslb.com/bfs/face/c844b392d7ddef280761b3dd767a31130159a2cb.jpg,5,保密,,潘帕斯的追光者,628452135,1650947547,原评论
回复 @睁眼就是睡 :所以你能拿出些专业的证据来证明这是AI吗，你已经带着主观情感了，自己是判断不了的,,4,0,,https://i2.hdslb.com/bfs/face/02e491fcf86f9a4f2c500699781bd7e89e05573f.jpg,5,男,不要查成分了(T＿T),RaidenKnight,399893123,1650947547,原评论
回复 @RaidenKnight :那你能回答质疑吗，一个疑点重重的视频，怎么不让人怀疑是后期加工的呢。梅西ins为什么不发，为什么只有国内发了？,,3,0,,https://i0.hdslb.com/bfs/face/30cf4098fa616e0701bf777ec6e6340e82ef14cc.jpg,6,男,,睁眼就是睡,291236763,1650947547,原评论
为什么说了几分钟没漏牙齿和舌头啊，为什么胡子时有时无啊。我记得之前梅西说话都会时不时露牙齿的啊[大哭],,2,0,,https://i0.hdslb.com/bfs/face/30cf4098fa616e0701bf777ec6e6340e82ef14cc.jpg,6,男,,睁眼就是睡,291236763,1650947547,原评论
现在最简单的平息热度的方式就是赶紧找梅要赛前的体检报告以及这次回应的高清原版视频，一下子关于受伤以及利用ai修改原视频的迷惑就全解开了，黑子们也就没有任何理由了。其实本来很多人都上学上班了早就不怎么关注这事儿了，结果出了这个视频后直接把热度拉满了，很多人都在那儿传胡子 嘴巴 鼻孔显示异常的问题，热度都传到科技圈了，再加上翻译还有错误，很明显没做好准备就把这个视频放出来了，现在想淡化热度只能把原高清视频还有赛前体检报告放出来佐证了，别说ai的事不需要解释啊，我也相信他不是ai，但那些画面异常确实摆在那儿，简直让提他辩解的人哑口无言！,,2,2,,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,飞跃苍穹的你,349501681,1650947547,原评论
没人在意六子吃几碗粉，回应也是换个法子黑，直接不理就行,,0,0,,https://i2.hdslb.com/bfs/face/dcc37f7587911a06b62eed18c67afaa2713fb1dd.jpg,6,男,,莱奥利奥,20144594,1650947547,原评论
继续回应反而增加热度了，它们现在是你发啥都不相信的，就算梅西现在在香港，它们也要质疑一下是不是仿生人,,0,0,,https://i1.hdslb.com/bfs/face/2b25a61620f22212aabead33f1e3d2820c2ac895.jpg,5,保密,,Eziooop,454318894,1650947547,原评论
精神阿根廷人,,2,0,,https://i1.hdslb.com/bfs/face/d5ddd60ed0ca9fece8930eb2222249af934ac8e3.jpg,5,保密,,可爱的塔比酱,1289837365,1650947547,原评论
不亏是尊贵的世界球王。。。什么时候舒服什么时候难受，都那么的难以预料且与众不同！,,2,0,,https://i0.hdslb.com/bfs/face/865623bb934c785544b978ba4301a8ddc0b06f3b.jpg,5,保密,,ILMareLee,416062848,1650947547,原评论
那您觉得梅西是否还应该在中国市场继续获利挣钱么,,2,1,,https://i1.hdslb.com/bfs/face/8765055fff869d01d8e8460130a2e24f05c166ed.jpg,5,男,我热爱我的祖国,派大鑫fi,438496555,1650947547,原评论
我觉得完全可以，因为即使签了不强制要求梅西上场的合同，大肆宣传“梅西中国行”，并且梅西真的因伤无法上场，主办方也可以通过引导舆论来压住自己虚假宣传的事实，淹没真正买了票的人的退票诉求，对主办方来说稳赚不赔,,1,0,,http://i2.hdslb.com/bfs/face/2f81209c03118961bdfdbce622759281b1bae7fc.jpg,6,保密,一个主攻团本，啥视频都可能发点的忍三up主，欢迎关注～,城南一巷醉烟雨,394275762,1650947547,原评论
所以说不要将他当成明星来看，国家不同，认知就不同，很有可能人家并没有区别对待我国，所以不知道我们生气的点在哪儿。如果一味把他当成明星来看，那我们就只是人家圈钱的工具。真正的理智应该是置之不理，表明自己的态度就好了真正该关心的是国家政策，我国在国际的名声，对我国怀有信心和希望，这才叫做大国风度。感觉为了一个踢球的人真不至于。,,8,2,,https://i2.hdslb.com/bfs/face/7df6de73a4390fc44b10d76fa95fe1f5f5183538.jpg,5,保密,,派脆克star,400170470,1650947547,原评论
所以到底是爱国，还是碍国，一眼就知。所以谁是小鬼子看评论语句就知。所以是真为球迷讨公道，还是趁机落井下石一看就知。所有火力都奔梅西去了，目的是什么还用说吗？要封杀就赶紧封杀吧！图个清静，少点争端，以后还继续看球的就是真粉了。都这样了，丢人丢到国外去了还在继续，很难说不是泄私愤。到底谁在影响国家形象？,,8,0,,https://i0.hdslb.com/bfs/face/347031846425b64c0d421e634e3e796c8ee5d440.jpg,5,保密,热度来的快，去的也快。营销号，自媒体等各方赚麻了，留下一地吃瓜群众。,冲丶浪,399931701,1650947547,原评论
你这不是懦弱的表现吗[疑惑],,1,0,,https://i1.hdslb.com/bfs/face/8bd7ff3140d17d2a8e3068f2483954bab2b51fe9.jpg,5,男,我是阿根廷球迷但是真的对梅西无感，已经被梅西球迷骂死了啊啊啊，阿根廷明年夺冠！,浸水卷心菜,176918233,1650947547,原评论
你属实是被没读当枪使了，我知道你一直没有黑过其他球员，但你评论区的很多梅结晶的罪行罄竹难书,,5,0,,https://i0.hdslb.com/bfs/face/97dbfbf394b3005861f44ce39e561364eb79a470.jpg,5,保密,,想吃一碗鸡枞面,244764096,1650947547,原评论
这视频[doge]标题瞬间就绷不住了,,4,0,,https://i1.hdslb.com/bfs/face/dcf2f10cacb2c1bf6447913b8c59425037aebf97.jpg,5,男,,141xiaokk,471315142,1650947547,原评论
"问题世界上很多问题的重点往往不是事实如何，而是看造成什么结果。
事实是梅西在香港没上场，在3天后的日本上场了。
结合中日的历史仇怨，这对中国人的感情造成了巨大伤害。仅此而已。
梅西单单是香港没上，舆论还不会那么激化，真正的爆发就是在日本上场后。",,3,2,,https://i2.hdslb.com/bfs/face/b8b18bbf2d3f3d506ebfb0df9c27cc19ad40a3f7.gif,6,男,,绿洲-13,2615126,1650947547,原评论
"问题世界上很多问题的重点往往不是事实如何，而是看造成什么结果。
事实就是有人利用这场事件，歪曲事实，转移矛盾，引导舆论，将其上升到民族仇恨，各方势力利用民众情绪各取所需，有的为zz支持率，有的为钱，有的为流量，有的为了搞死搞臭梅西好永远打顺风局，还有看热闹不嫌事大的乐子人，最后业余主办方的错误由一个受伤球员买单。",,1,0,,https://i2.hdslb.com/bfs/face/6351dc736c014b01611696f0f6c712d46730f5bd.jpg,6,保密,缘，妙不可言。,你也可以变成光丶,7111133,1650947547,原评论
逆天,,0,0,,https://i0.hdslb.com/bfs/face/4d1c4efaffbbf07d2bd1bf0d509702f033067d08.jpg,6,男,极端种族主义者,生而为人却真的狗,30838239,1650947547,原评论
有没有区别对待你自己心里清楚，骗骗自己得了别带着大伙一起当若致😂,,2,0,,https://i2.hdslb.com/bfs/face/83fd0c4a324b120ce2bf453de701d86d89245877.jpg,6,男,别急，你先别急,芝士腕豪w,33426389,1650947547,原评论
同意up的观点，梅西才是真正球王，同意的给我狂点赞,,2,1,,https://i0.hdslb.com/bfs/face/2d86ade06592c121aea58aece4768fcfe22fcb72.jpg,5,保密,多做事少言语，受再多的苦都要忍着,姜小健666,616457907,1650947547,原评论
罕见,,3,0,,https://i0.hdslb.com/bfs/face/bcf2fc744f6c355b0c6ecc31b8f6a40dd9e76def.jpg,5,男,,牛肉刀削面加两个蛋,478439220,1650947547,原评论
🌶️🐔,,2,0,,https://i2.hdslb.com/bfs/face/c2a1bff811ee75c7445a94a5b88432c1bf075a89.jpg,6,男,向前进，我们一定会看到光明,西红前进柿,16185917,1650947547,原评论
真实球迷会赌命这视频不是ai，你怎么说,,2,7,,https://i1.hdslb.com/bfs/face/7c4c67e1bf816dbe550c3fdbb2e82d72b7925389.jpg,5,保密,一个坚持打破部份球迷不切实际幻想的C罗人迷UP,我是felixlau,88062283,1650947547,原评论
[笑哭][笑哭]这样跟你说吧，但凡是个正常人都知道这不是ai视频，现在的AI根本就不可能把所有细节都能做的跟真的一样,,1,0,,https://i2.hdslb.com/bfs/face/92d2d547fb271dec88b8a10dc23b55d2d3876c0e.jpg,5,男,lj中国足协,JC汤圆桑,71828801,1650947547,原评论
回复 @JC汤圆桑 :厉害厉害，给你懂完了[支持][支持][支持],,0,0,,https://i2.hdslb.com/bfs/face/6420b5ae6244809ab9762c5617be44e0085ddc63.jpg,5,保密,,超级飞侠死于谋杀,401922305,1650947547,原评论
回复 @超级飞侠死于谋杀 :光线问题没看出来？,,0,0,,https://i2.hdslb.com/bfs/face/92d2d547fb271dec88b8a10dc23b55d2d3876c0e.jpg,5,男,lj中国足协,JC汤圆桑,71828801,1650947547,原评论
正式比赛和表演赛还是有区别的吧？表演赛这个票价，梅西及其团队不清楚大家是为了来看梅西表演的所以愿意花这么贵的票价的？不管中间是什么情况双方进行沟通的，但是梅西应该是可以确定球迷是破费来看他表演的，能不能上场，踢了这么多年了，心理没数么？不管商业是多么趋利，但是这些球迷对梅西的感情是真的，梅西不用提前和球迷打个招呼说自己可能上不了么？,,3,1,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,男,,Rechanger,374042116,1650947547,原评论
你想的挺好，那c罗早知道自己上不了，早早的开发布会说自己上不了，别人也就不用请假坐飞机去看球喽,,0,0,,http://i1.hdslb.com/bfs/face/1a4fc48c07619d6b377142fb5e0b7b031cfd16fa.jpg,6,男,继承X意志の，X再回到那片冒险的海域，直至尽头Z。要是没有激情就无法再活下去了！,X_zTyh桑,357728605,1650947547,原评论
我觉得他说甚至不会去日本，是说如果有人认为他是ZZ原因站队日本轻视中国才这么说的，正因为其中没有ZZ原因，哪怕梅西被提醒中日之间的过往如果没在香港踢却在日本踢，会引起更大啵澜，他依然选择在日本出场，更说明他完全没有ZZ原因，没有考虑站队问题，哪怕在香港刚被骂，又在日本出场，而不是被提醒，你可不能在日本出场昂，（好像王涛说让人劝过梅西团队不要在日本出场），恰恰是因为梅西不站队，才只根据自己的伤情和合同来决定是否上场，而不是ZZ原因，如果他要站队中国，完全可以像他澄清视频说的，甚至不会去日本，正因为他没有站队中国，就有人说他是站队日本，梅西的澄清视频就是为了说明他谁也不站，就没有考虑ZZ原因，只是因为因伤在香港没上在日本上了，才让人说站队，其实一切都是按顺序来的，一切发展也都是按规律导致的，,,88,10,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,chengbao70,19849215,1650947547,原评论
哥们，我的理解和你一样，中文翻译里用了“甚至”，所以去日本可以理解为就是为了证明不受zz左右。不过不确定西语原文有没有这层意思,,5,0,,http://i0.hdslb.com/bfs/face/65feed8dc1b3dbc21bda9ddc51c5b62f8345e5d2.jpg,5,男,,糖果小道,332786298,1650947547,原评论
这是迈阿密和主办方的合同，当事人没在赛后举办发布会，你让一个没有参与的球员自行开发布会，什么意思，学某罗吗？什么叫故意绕行，就是没在大名单，没资格去领奖，自然没有去排那个领奖的队，也就没跟领导握手，又不是领导伸出手跟他握，他拒绝，他跟香港球员握手合影，很正常呀，怎么，跟香港球员合影是香港球员不够格怎么的，只有跟领导握手是尊重，跟普通人握手就是不尊重。哪怕梅西经过领导身后的时候就，有个主办方的人把梅西和领导叫一块，握个手也很正常啊，没有啊。人家去日本，是开新闻发布会，是去说日本的事，顺便提及了香港才解释了几句，又不是为香港的事单独开发布会，受伤好多了，能上不是很正常吗，从利亚德新月那场算起，一周多了，能打个替补，就踢呗，怎么，香港球迷没看到已经很生气了，人家伤好的差不多了，还不上，也让日本球迷生气吗，人家是个踢球的，不站队，你想让人家站队是吗,,3,0,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,chengbao70,19849215,1650947547,原评论
回复 @E3神教徒 :不，你得掏钱，跟你科普要收费,,1,0,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,chengbao70,19849215,1650947547,原评论
受不受伤不重要。重要的是为什么没有亿点表示,,2,0,,https://i0.hdslb.com/bfs/face/f4cf3ff87efb5129a1f162ba3b654fe89f9a1689.jpg,5,男,,沸腾汽油人塞布尔,430848780,1650947547,原评论
现场拖家带口买了球票的人员怎么说？钱退了多少？你第一点说的那个种族歧视就算是个人猜测我也勉强认为有道理，后面受伤问题洗的有多乱你知道吗？对比对比你之前的视频。,,2,0,,https://i0.hdslb.com/bfs/face/f8e13b3df3b87239a3c6860849e31c676fda94ca.jpg,6,男,懒,我就负责看戏,3695556,1650947547,原评论
当天下半场的表现太反常了，为什么有那么冷漠的表情呢？,,19,10,,https://i2.hdslb.com/bfs/face/03e3023d24b25638d041d89032296dce27112cce.jpg,5,保密,,中年发胖的小焦,43263266,1650947547,原评论
那就是中场休息的时候反复劝梅西下半场上去踢45分钟，或者好歹上去踢一会，把梅西彻底惹毛了,,20,0,,https://i2.hdslb.com/bfs/face/121909cde9cd427bb64a25d5208f679388e4abce.jpg,5,男,当我沉默着的时候，我觉得充实，我将开口，同时感到空虚,DOMO哥DOLLA妹,546950321,1650947547,原评论
你也别说反常，赛后还有互动，也和观众打了招呼，但是你只看媒体剪辑你是不是就信了“全程黑脸”呢，先谈事实，再谈反不反常。,,10,0,,https://i1.hdslb.com/bfs/face/c85bf2099142658fa661680dd0b6365d53975423.jpg,6,男,,告诉我什么昵称不违规,237071818,1650947547,原评论
回复 @Hahhhwyh :其实最简单的事，有理你就起诉，没必要用舆论攻势，看不透这些跟风黑的人，不去指责主办方反倒是一边倒黑梅西，退钱也是主办方的事，关梅西屁事，看不懂,,5,0,,https://i0.hdslb.com/bfs/face/6c002297fb803805303df6e06c498bf9ce3d722a.jpg,5,女,"TVB幕后故事
你所不知道的港剧背后",菠萝剧叨叨_,33625497,1650947547,原评论
给大家推荐几个战术解析视频，16号后腰  足球教练刘思涵 都挺好的还有levent专栏,,2,0,,https://i0.hdslb.com/bfs/face/9155eb12263a1c0e6f1f93ae08a4d5c19eb8a203.jpg,5,保密,,小杨Albert,1540168746,1650947547,原评论
图赫尔的战术板都比你高级,,2,0,,https://i1.hdslb.com/bfs/face/91ecfbdfc13a58a822fd514a7ba2665932937694.jpg,6,保密,,今天可是充满了干劲呢,35758705,1650947547,原评论
"接受采访时韦格霍斯特想和你握手，你却&#34;给你两窝窝&#34;，还挑衅患癌的厨师，你这种人真的是猪狗不如，自已本场获利有干爹 着心里没个数吗？?
接着就是邪教说荷兰怎么怎么脏，全场30次犯规啥，说荷兰犯规，牌比阿根廷多（原因是他们犯规有的都不给牌，比如两个手球）但凡看过比赛的都知道，荷兰的犯规大多是战术犯规，最后，荷兰队的犯规比阿根廷队多了12次，那为啥场上和场下球员的黄牌数与荷兰队持平？如果算上助理教练萨默埃尔那张黄牌，阿根廷队反而多了一张。
赛后还说厨师抛弃了自已的足球理念，笑死，你落后搏命时刻不调整战术吗，足球比赛不允许用头球吗??？
最后再说一句，阿根廷，在国内媒体的报道中，一直在被洗白，1978年贿赂秘鲁，1982年打巴西恶意犯规被罚下，1986年上帝之手，1990年喂巴西蒙汗药，手球黑掉苏联必进球，决赛输球流泪说国际足联黑社会，1994年世界杯嗑药，1998年恶意犯规惹怒小贝，硬汉西蒙尼一撩就倒，毛驴奥特加头顶范德萨，2002卡尼吉亚替补席爆粗口，2006点球输给德国技不如人赛后引发群殴，2010年人造&#34;球王&#34;先手球再投诉穆勒，后者停赛，2018年奥特门迪逃了多少红牌？？这些怎么不提？???",,3,1,,https://i1.hdslb.com/bfs/face/44fe72806b726026254c4654d48b3a3d892778f7.jpg,5,保密,,WJX1818,214223353,1650947547,原评论
患癌的👨‍🍳可以挑衅别人，不允许别人挑衅回来？你患癌就别当主教练啊，当了主教练嘲讽别人，还不接受别人的嘲讽？,,2,0,,http://i2.hdslb.com/bfs/face/05ea69f527b483109260f3715435bb2aa51d5154.jpg,6,男,Time to record.,年来慢慢,272719391,1650947547,原评论
其实给那些黑粉说没用的，你永远叫不醒一个装睡的人。不过还是要多推广，不然在黑粉和路人推波助澜下梅西的“团队”慢反应真的会让梅西在中国封杀,,5,0,,https://i0.hdslb.com/bfs/face/eaf597d3846bf2a5ef5d5f4750a8e2698dc7d8c8.jpg,6,保密,,髙等游民,3960900,1650947547,原评论
这么说的话，不跟官员握手，那梅西对阿根廷总统那些人更是厌恶，是不是该开除阿根廷国籍呢，梅西不是一直不想跟政治搭边？比赛下半场前不是有好好的？参访小球迷活动也脸黑了？真受不了了却一直叫你中间上场，不烦？能踢当然上场，在日本也一样才对，在香港训练尝试了完全不行，上不了主办方真的什么都不知道？梅西的问题是，不上场却为什么不能去谢场，说是主办方有问题ok？那跟球迷有什么事？走路可以吧？为什么不能绕圈谢场，真的蠢一个，去年在北方办的好好的，哪来什么傲慢？之前来也没什么大问题，一下子全定论了？,,5,7,,https://i2.hdslb.com/bfs/face/cac7b9fe3cb757ecb8fec15ecb7eb5f62ecb2814.jpg,6,保密,由比滨结衣的老公,少女哥伦比娅现任男友,382402433,1650947547,原评论
回复 @先做爷爷后当孙子 :什么给不给面子？人还是沙特旅游大使，他一直都是能上场就上场，反感就是反感，近期唯一反感的是大巴黎球迷，多场不谢场，在哪都一样，你在扯什么屁话,,2,0,,https://i2.hdslb.com/bfs/face/cac7b9fe3cb757ecb8fec15ecb7eb5f62ecb2814.jpg,6,保密,由比滨结衣的老公,少女哥伦比娅现任男友,382402433,1650947547,原评论
还是对他太友好了，哟西可不敢不给沙特大佬面子，毕竟人家真能把“球王”分尸的。,,1,0,,https://i0.hdslb.com/bfs/face/3abb93adff1ef495fe9a4f6ceff7d96d06a1f691.webp,6,男,咱们工人有力量,先做爷爷后当孙子,436555929,1650947547,原评论
回复 @先做爷爷后当孙子 :县城都没到过的人就拿这那来佐证观点，别人到过的都不一定了解全，不要把自己的无知当做强项[偷笑],,0,0,,https://i2.hdslb.com/bfs/face/c7c0c94fd890944c0ac08a757b1465d401727b4d.jpg,5,保密,,PAR2021,1401181685,1650947547,原评论
火力还是太低了？怎么顺风局都不会打是吧😡,,2,0,,https://i2.hdslb.com/bfs/face/ead159f5c689388fedee691b14ea6bc05b73493e.jpg,6,保密,,bili_36679345404,512389334,1650947547,原评论
先搞清楚视频是不是AI合成的，再来讨论回应的内容吧,,5,3,,https://i2.hdslb.com/bfs/face/5b478d06e1978543e6b0ac621d3c17da8d3096af.jpg,6,男,这个人没有填写简介啊~,神奇的沈柒,317055221,1650947547,原评论
你懂ai合成的原理吗？你知道指定衣服，人脸，纹身，嘴型贴个配音，合成难度有多大吗？参数能直接把显存爆成渣。sora没开放使用不清楚，但现有的任何一款深度学习模型，哪怕是使用h100的集群来跑，也合成不出来超过2分钟场景一样的视频,,8,0,,http://i2.hdslb.com/bfs/face/378c398e219e14478a4a27fc0a85011ebda92bcb.jpg,6,保密,来来来我冰箱的狗粮分分吧！昨晚上的，别嫌弃有得吃就不错了,罗伯特狗剩,13948232,1650947547,原评论
回复 @罗伯特狗剩 : 大哥，难度有多大，你去鬼畜区扒拉扒拉，一分钟能刷出来五个ai换脸换声音视频,,2,0,,https://i0.hdslb.com/bfs/face/90a389a9339b22e5d48cb56b557153bddcedfc7a.jpg,6,男,土生土长缪斯林/kancoller,騎瀦KAN日絡,8783082,1650947547,原评论
回复 @罗伯特狗剩 :换个脸多简单一件事，24年你拿头找180p的拍摄设备,,2,0,,https://i1.hdslb.com/bfs/face/26c20c02b686e52b8d095509d6e3048dbae1a692.jpg,5,男,,Andrewhe29,325456234,1650947547,原评论
司尘这评论区真是群鼠过境呀,,3,0,,https://i1.hdslb.com/bfs/face/ac162cdc6d13b9d5352f23f4652451be917ca3f8.jpg,5,男,放着鲁迅散文集不看，看个什么批云社,aiminaiminaimin,524502865,1650947547,原评论
先解释一下大小眼，大小鼻孔，薛定谔消失的纹身和胡子，还有视频来源在哪，和21年视频动作简直一模一样，再一个，梅西不道歉你就别再发了,,2,0,,https://i1.hdslb.com/bfs/face/3b188f83153e2fd910abd45972deb9f4add62d93.jpg,4,保密,爱之深恨之切，如果你不道歉，那再也不见,灰太哏办公室,392430913,1650947547,原评论
难到不知道你们已经内讧了吗？竹笛大姐已经在拷打这个视频的始作俑者了[笑哭],,4,1,,https://i1.hdslb.com/bfs/face/727310e7d1523e7038f6fcecdbde85252bf9fcd1.jpg,6,男,,劍風之刃,13395916,1650947547,原评论
这不是好事吗，无论打脸还是矛盾，搞清楚后ai梅西也上个热搜。你在难道什么[疑惑],,2,0,,https://i2.hdslb.com/bfs/face/afaefdd500130378b60b06fcb018bd844e69d56e.jpg,5,保密,[天符]·[損有余奉不足]丨愿“我眼之所见”与“眼中见我者”都获得幸福远离不安,天道俠,382998872,1650947547,原评论
政府从来没说过禁梅西，只是帮不远万里来的球迷要一个说法，有觉得合理的，自然有觉得不过关的，怎么这就抛开事实不谈，片面分析，做自媒体的一点操守没有,,3,0,,http://i2.hdslb.com/bfs/face/76666b7259925dddccd9077e4c727b4bc6aa5d4f.jpg,6,男,欢迎相同爱好的小伙伴深入交流,黑莓一户,2117612,1650947547,原评论
你这段视频的意义到底是什么？我感觉就像在用中文翻译中文一样。他视频是没加字幕吗？大家都看不懂中文，你无非是在把他字幕里的话再用你那个大舌头重复一遍，也没有什么额外信息量啊。真的你要单纯想继续支持恁跌，你就直接转发他的视频发个支持就完事了，还得重新做一遍视频，把他的中文字幕再给大家用中文再翻译一遍，真是车轱辘话闹麻了,,2,0,,http://i0.hdslb.com/bfs/face/dd387f11932402e8949c1e2b215f59cc37d673d8.jpg,6,男,,Zephyr-8,17078775,1650947547,原评论
想要黑编个理由就行啦，哪管这理由靠谱与否。,,2,0,,https://i0.hdslb.com/bfs/face/707f7ae739e50a731144bf04d78ecf92d7a4fd0a.jpg,5,保密,,mobhelen,592429998,1650947547,原评论
对着一个中国粉丝团队制作的AI视频在那里认认真真分析我是服气的，就像以前小学生老喜欢一本正经地讨论星矢厉害还是孙悟空厉害一样。,,2,0,,https://i2.hdslb.com/bfs/face/16d0bf5cb4c45c47fe45f7a01438414ea95e3788.jpg,5,保密,平凡之路,埼玉老师1234,44917745,1650947547,原评论
群众的眼睛永远不是雪亮的，大多数人需要的不是真相，是发泄情绪和谋取利益,,2,0,,http://i1.hdslb.com/bfs/face/abf245125ddfcd39b113875e4ee4e0f4c94f34fa.jpg,5,男,,夜色透过窗,4705414,1650947547,原评论
支持梅球王，支持up主[胜利][胜利][胜利][胜利],,4,0,,https://i2.hdslb.com/bfs/face/c7c0c94fd890944c0ac08a757b1465d401727b4d.jpg,5,保密,,PAR2021,1401181685,1650947547,原评论
3次回应，零次道歉,,2,0,,https://i2.hdslb.com/bfs/face/c98901fd656fc5c0c67b7507d5adde20181214cd.jpg,5,男,好好学英语,单车踩到马德里-,1164374666,1650947547,原评论
