type,id,author,mid,typeid,typename,arcurl,aid,bvid,title,description,arcrank,pic,play,video_review,favorites,tag,review,pubdate,senddate,duration,badgepay,hit_columns,view_type,is_pay,is_union_video,rec_tags,new_rec_tags,rank_score,like,upic,corner,cover,desc,url,rec_reason,danmaku,biz_data,is_charge_video,vt,enable_vt,vt_display,subtitle,episode_count_text,release_status,is_intervene
video,1150560722,无敌打手阿然-上分加v,1272034064,171,电子竞技,http://www.bilibili.com/video/av1150560722,1150560722,BV1yZ42127ZB,"<em class=""keyword"">梅西</em>事件波及王者，官方这样处理让玩家心寒！",-,0,//i0.hdslb.com/bfs/archive/e7430215cd023379f619a59ba1b11b99e6a1ef87.jpg,49136,15,45,"梅西,爆料,王者荣耀,王者上分,手游情报,必剪创作,王者荣耀新星计划",115,1707626407,1707820013,1:17,False,"['title', 'tag']",,0,0,,[],100181876,1144,https://i2.hdslb.com/bfs/face/adda917d080e20250bce9baa0bc15748e5c706b9.jpg,,,,,,15,,0,0,0,,,,0,0
video,1900624834,混乱粉笔,93796936,124,社科·法律·心理,http://www.bilibili.com/video/av1900624834,1900624834,BV1tm411D7AW,"全网最全面观点合集——<em class=""keyword"">梅西</em>事件","如有涉及相关内容的创作者本人提出意见，认为我的收集行为或解读、比较、分析对您造成了不好的影响，您可以随时私信联系我修改或删除相关内容。

个人的有限精力决定了刷到的内容必然是有限的，我的收集势必不可能涵盖所有视频、涉及所有观点。因此本系列鼓励观众在评论区补充分享其他视频的跳转链接。您可以在我的评论区，自由地为与议题具有相关性的内容引流，尤其欢迎内容创作者为自己的作品引流！

我所制作的本系列视频，充其量是对一些创作者部分观点扼要的引述和综述，本质上是以偏概全的，从根本上不能代替这些老师原作品的全部内涵。真",0,//i1.hdslb.com/bfs/archive/1f5123612f558d8e4227673eace77127b0f2f296.jpg,49105,635,877,"足球,香港,梅西,科比,C罗,人文,体育,社会,邓紫棋,热点观察局",535,1707917131,1707917301,19:54,False,"['title', 'tag']",,0,0,,[],100180815,2254,https://i1.hdslb.com/bfs/face/926bfc37728f901514bb6c137448c21dceb24b43.jpg,,,,,,635,,0,0,0,,,,0,0
video,1000497556,呆呆大型纪录片,3546559700535596,256,短片,http://www.bilibili.com/video/av1000497556,1000497556,BV1mx4y117ix,"重视731事件，勿忘国耻！！！<em class=""keyword"">梅西</em>事件热度压731事件",重视731事件，勿忘国耻！！！梅西事件热度压731事件。,0,//i2.hdslb.com/bfs/archive/5612f1e5598a8b16a34733f8004c2a162a0adca9.jpg,280617,1457,3256,"梅西,大型纪录片,731事件,梅西事件,梅西事件热度压731事件",1217,1707474192,1707555572,1:5,False,"['title', 'description', 'tag']",,0,0,,[],100178931,57718,https://i2.hdslb.com/bfs/face/36b2f7cedf9a3d39c94803627937f81a4efbcbb4.jpg,,,,,,1457,,0,0,0,,,,0,0
video,1250318723,银神十八哥,472908343,21,日常,http://www.bilibili.com/video/av1250318723,1250318723,BV12J4m147Kr,"你们这些喷子们能不能不要再喷<em class=""keyword"">梅西</em>了！",-,0,//i0.hdslb.com/bfs/archive/0f68e0d944a097aa6e55c955f9c9591a4b571d1f.jpg,888364,1818,3186,"足球,吐槽,梅西,高能,奇葩,记录,侏儒,呦西,王者龙年闹新春",1866,1707358328,1707451595,0:53,False,"['title', 'tag']",,0,0,,[],100178239,77212,https://i1.hdslb.com/bfs/face/74a11b9f98604f90da58e0aea6f12420423baa3e.jpg,,,,,,1818,,0,0,0,,,,0,0
video,1050437835,英国足球哥,25428031,249,足球,http://www.bilibili.com/video/av1050437835,1050437835,BV15H4y1h7x5,"<em class=""keyword"">梅西</em>不尊重任何国家，任何人",我讨论梅西的不尊重别人的历史,0,//i1.hdslb.com/bfs/archive/ccac90aed1517a5c7fe26e90b770f9dfa0d4131b.jpg,157416,349,2338,"足球,中国,老外,香港,梅西,阿根廷,C罗,巴萨,老外说中文,霍启刚",1199,1707433389,1707472323,2:0,False,"['title', 'description', 'tag']",,0,0,,[],100177956,22463,https://i1.hdslb.com/bfs/face/853417e20f89ee1f9917e5bad44b42825deeb6d0.jpg,,,,,,349,,0,0,0,,,,0,0
video,1000562255,小岛大浪吹-bili,1033129636,249,足球,http://www.bilibili.com/video/av1000562255,1000562255,BV1Kx4y127Ap,"【小岛浪吹】<em class=""keyword"">梅西</em>香港不上场事件的前因后果，看球的不看球的都High了",原视频地址：https://www.youtube.com/watch?v=2yTDuhmifp8,0,//i1.hdslb.com/bfs/archive/32513dc5f58c1d800c45a046a4b56ffc714a6706.jpg,171327,1275,1535,"足球,香港,梅西,体育,泰勒,小岛,霍启刚,梅西皮肤,霍家,过一种很新的年,哔哩哔哩新春季",2303,1707969600,1707979483,25:58,False,"['title', 'tag']",,0,0,,[],100176022,4784,https://i1.hdslb.com/bfs/face/1c4f05a0a95a5c845013789cb5213ad86c8ed792.jpg,,,,,,1275,,0,0,0,,,,0,0
video,1000325144,隔壁小孩l,23155112,216,鬼畜剧场,http://www.bilibili.com/video/av1000325144,1000325144,BV1nx4y1f7r3,"科比与<em class=""keyword"">梅西</em>的中国行对比",出点问题重投,0,//i2.hdslb.com/bfs/archive/133f075af84ca173bc859507f0988577e433fb3c.jpg,152511,157,734,"足球,篮球,梅西,科比,体育,抽象,黑曼巴,鬼畜星探企划,牢大,里奥哟西",441,1707551782,1707636439,1:26,False,"['title', 'tag']",,0,0,,[],100175610,4968,https://i2.hdslb.com/bfs/face/7f2ba09a97b0e9630f9fdbc2b19c3b214310d0dc.jpg,,,,,,157,,0,0,0,,,,0,0
video,1400757882,白话频道,92241267,249,足球,http://www.bilibili.com/video/av1400757882,1400757882,BV1H6421M7Kc,"<em class=""keyword"">梅西</em>回应！我完全不接受！",,0,//i1.hdslb.com/bfs/archive/d9e6d71476b33c25f7edc8f77ad751d1d4b0e55c.jpg,128186,726,370,"梅西,贝克汉姆,迈阿密国际,梅西香港行,梅西日本行上场,梅西本人回应",1515,1708421766,1708865198,4:15,False,"['title', 'tag']",,0,0,,[],100171937,7101,https://i0.hdslb.com/bfs/face/59156298fd2f29265cb6496a6208ca3c4c8ee89a.jpg,,,,,,726,,0,0,0,,,,0,0
video,1150533021,电竞Demo,39756291,249,足球,http://www.bilibili.com/video/av1150533021,1150533021,BV17Z421S7cM,"央视最著名的足球节目已经删除<em class=""keyword"">梅西</em>片段，贝克汉姆疑似与<em class=""keyword"">梅西</em>切割！",,0,//i0.hdslb.com/bfs/archive/87db09ff663d455929a5825a262e090797976021.jpg,127309,236,282,"足球,梅西,世界杯,贝克汉姆,天下足球,皇马,C罗,巴萨",1170,1707747592,1708219571,2:6,False,"['title', 'tag']",,0,0,,[],100171093,2007,https://i0.hdslb.com/bfs/face/d2c6ce441fecdefd69bdc9edee303dc18c35895e.jpg,,,,,,236,,0,0,0,,,,0,0
video,1250308665,遨遊二十一世紀,3546383948712532,253,动漫杂谈,http://www.bilibili.com/video/av1250308665,1250308665,BV1RJ4m147Mh,"王者荣耀回应<em class=""keyword"">梅西</em>皮肤",王者荣耀回应梅西皮肤,0,//i2.hdslb.com/bfs/archive/bc1b30eb5934a1df30aedcb59580694f0d571fa4.jpg,189760,22,54,"手机游戏,梅西,皮肤,回应,王者荣耀,动画新春会,2024bilibili迎春会",297,1707393147,1707429692,0:35,False,"['title', 'description', 'tag']",,0,0,,[],100170765,1153,https://i1.hdslb.com/bfs/face/f3b4c25d694bc7c9ca23828efc1d75378dbd6330.jpg,,,,,,22,,0,0,0,,,,0,0
video,1700806372,瓦呜呜大型纪录片,486928137,249,足球,http://www.bilibili.com/video/av1700806372,1700806372,BV1RK421b7cD,"大型纪录片《<em class=""keyword"">梅西</em>的回应》",第6集｜大型纪录片《梅西的回应》精彩奉献，持续为您播出,0,//i0.hdslb.com/bfs/archive/0969bd75ce2b99345aef34291d24ead6a84f5d33.jpg,90437,34,143,"足球,梅西,纪录片,大型,球迷,哟西,回应,里奥·梅西,必剪创作,梅西再回应香港比赛缺阵",191,1708377588,1708409406,0:57,False,"['title', 'description', 'tag']",,0,0,,[],100170452,1630,https://i0.hdslb.com/bfs/face/a86a9ebb8ca417d38aea583138044f7aaaa999f7.jpg,,,,,,34,,0,0,0,,,,0,0
video,1500351489,体育运动之家-球衣店,174873813,249,足球,http://www.bilibili.com/video/av1500351489,1500351489,BV1ZU421d7iG,"原来<em class=""keyword"">梅西</em>不止一次了",-,0,//i1.hdslb.com/bfs/archive/071e9b8091a97e579d6b9c12b5a3e9fdfc35d480.jpg,99015,115,975,"足球,梅西,体育,中国行",609,1707501823,1707751632,1:32,False,"['title', 'tag']",,0,0,,[],100168761,20681,https://i0.hdslb.com/bfs/face/4cbce1e30328e35cb5d7f49b06aa66d84d07e51d.jpg,,,,,,115,,0,0,0,,,,0,0
video,1450342409,LLL星雨,438589987,138,搞笑,http://www.bilibili.com/video/av1450342409,1450342409,BV1Bv42117pw,"孩子们！<em class=""keyword"">梅西</em>也干了",-,0,//i2.hdslb.com/bfs/archive/f91dc5c06e81cddafbf57a4e2226b32670a5cf4a.jpg,65117,26,247,"足球,梅西,科比,孩子们,麦克阿瑟,必剪创作,牢大",171,1707316316,1707385380,1:39,False,"['title', 'tag']",,0,0,,[],100168747,3046,https://i1.hdslb.com/bfs/face/97e80ba4ce1563760ca1d4b87e232dcb44a27f8e.jpg,,,,,,26,,0,0,0,,,,0,0
video,749177041,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av749177041,749177041,BV1DC4y1A7CC,"大型纪录片《圣人<em class=""keyword"">梅西</em>传奇》",大型纪录片《圣人梅西传奇》,0,//i0.hdslb.com/bfs/archive/5ccbe429b34ef74c61aefa06ee82584d493725fb.jpg,659597,1074,2017,"足球,梅西,阿根廷,C罗,曼联,巴萨,巴塞罗那,肖战,李老八,地上足球",2998,1701509694,1701524246,0:49,False,"['title', 'description', 'tag']",,0,1,,[],100166592,22649,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,1074,,0,0,0,,,,0,0
video,1700201666,人文札记,431413100,124,社科·法律·心理,http://www.bilibili.com/video/av1700201666,1700201666,BV1BK421174e,"巴勒斯坦~以色列／欧美名人都支持谁？C罗和<em class=""keyword"">梅西</em>立场相反",-,0,//i2.hdslb.com/bfs/archive/e85d904a2367742ab71bdb5ed918566fc8056293.jpg,132622,1147,804,"梅西,立场,C罗,欧洲,名人,巴勒斯坦,必剪创作",718,1706837914,1706953280,1:34,False,"['title', 'tag']",,0,0,,[],100165709,4003,https://i2.hdslb.com/bfs/face/35885bc21a01fb6e28bb50664fad0608c07efa1f.png,,,,,,1147,,0,0,0,,,,0,0
video,1400277318,科普论,3461577103640764,201,科学科普,http://www.bilibili.com/video/av1400277318,1400277318,BV14642137Ex,"球王<em class=""keyword"">梅西</em>球迷现状",-,0,//i0.hdslb.com/bfs/archive/51deb2fc9582363b964f1162af3cbf44cdd9fb3a.jpg,1007686,661,3579,"梅西,球王梅西",861,1707382102,1707482922,1:2,False,"['title', 'tag']",,0,0,,[],100164795,80851,https://i1.hdslb.com/bfs/face/3330220f5f86e719ff6e4d41b78de81dcf2b49ab.jpg,,,,,,661,,0,0,0,,,,0,0
video,1300369208,皇马Nino丶CR7777伯纳乌,513963666,249,足球,http://www.bilibili.com/video/av1300369208,1300369208,BV1Lu4m1K7ix,"全网最全！球王<em class=""keyword"">梅西</em>坚毅的眼神合集！",整活，足坛春晚！,0,//i1.hdslb.com/bfs/archive/826576e84e89ccbb90bd0689d6acacd628a3dec4.jpg,610586,3396,4018,"日本,搞笑,整活的艺术",3629,1707277791,1707288707,6:47,False,['title'],,0,0,,[],100164332,20260,https://i0.hdslb.com/bfs/face/7c0061feff0a9f28f5368c1d07b915b0894d6489.jpg,,,,,,3396,,0,0,0,,,,0,0
video,1301276092,希洛小熊工作室,495743076,249,足球,http://www.bilibili.com/video/av1301276092,1301276092,BV1ku4m1w7wL,"哈兰德:“我认为<em class=""keyword"">梅西</em>是有史以来最好的球员”",不是AI,0,//i1.hdslb.com/bfs/archive/dfd00dca82d084c1be1880b14984b995a87eae8b.jpg,26378,81,49,"足球,梅西,体育,英超,哈兰德",584,1709648329,1709710706,0:31,False,"['title', 'tag']",,0,0,,[],100163543,328,https://i0.hdslb.com/bfs/face/dcb405b55d6e7ca54bc1f4822bceab7ab4a72e9c.jpg,,,,,,81,,0,0,0,,,,0,0
video,26224143,lookstyle,87495472,249,足球,http://www.bilibili.com/video/av26224143,26224143,BV1Qs411H7M9,"19岁的<em class=""keyword"">梅西</em>带球一过六    解说员都激动疯了",,0,//i2.hdslb.com/bfs/archive/5e0ef29d633b15a42ac1c50f990afd0eb8d2efca.jpg,3597795,2940,18096,"干杯！世界杯,梅西",2172,1530800880,1664626731,1:48,False,"['title', 'tag']",,0,0,,[],100163314,54555,http://i1.hdslb.com/bfs/face/4a3955bf98522dc7b39fadd08be3b93e2e8146d7.jpg,,,,,,2940,,0,0,0,,,,0,0
video,657333794,央视新闻,456664753,249,足球,http://www.bilibili.com/video/av657333794,657333794,BV12h4y1X7gk,"<em class=""keyword"">梅西</em>谈“给你俩窝窝”：那一刻积攒的情绪爆发了，可我不喜欢这样",,0,//i1.hdslb.com/bfs/archive/8d12343bbef1c2e26babccd12a0c21daca928e2c.jpg,1635537,802,5351,"足球,梅西",911,1686839551,1687136434,0:44,False,"['title', 'tag']",,0,0,,[],100161866,127852,https://i1.hdslb.com/bfs/face/38a8db1c187b64a1412fafffbf350f8a3f436371.jpg,,,,,,802,,0,0,0,,,,0,0
video,657311479,晓之_白,13586825,249,足球,http://www.bilibili.com/video/av657311479,657311479,BV18h4y1X79s,"感受一下5万球迷现场<em class=""keyword"">梅西</em>81秒破门的震撼",现场纯手机录的4k60hz，现场看梅西进球的感觉太爽了！,0,//i2.hdslb.com/bfs/archive/aed3ed9e7b2025a0e9c7d72b205dec8335e46511.jpg,536906,162,1862,"足球,梅西,现场,阿根廷,球迷,阿根廷中国行,22/23赛季足总杯决赛征稿激励计划",283,1686907278,1686907278,1:2,False,"['title', 'description', 'tag']",,0,0,,[],100161508,11224,https://i2.hdslb.com/bfs/face/14c6663ecc72bc64ef25ed86477df0bb94c37df3.jpg,,,,,,162,,0,0,0,,,,0,0
video,1501339370,勤笑公__,385503314,249,足球,http://www.bilibili.com/video/av1501339370,1501339370,BV1wS421w7Mk,"《二次补档》献给依然热爱<em class=""keyword"">梅西</em>的你，有幸与你逆风同行",-,0,//i1.hdslb.com/bfs/archive/27cb5334d6e4b8ad7c3b7737ba007f6b8c4946e4.jpg,5785,14,50,"足球,补档,梅西,献给,巴萨,巴塞罗那,呦西,必剪创作",73,1709551157,1709557025,1:17,False,"['title', 'tag']",,0,0,,[],100149787,1360,https://i2.hdslb.com/bfs/face/ed9eaa48838898ad7c9e2311678b5b5d56d07a34.jpg,,,,,,14,,0,0,0,,,,0,0
video,1501366317,愤怒Zing咚,413386859,249,足球,http://www.bilibili.com/video/av1501366317,1501366317,BV1gS421w7Xj,"【Z哥】真正的圈内人聊<em class=""keyword"">梅西</em>、C罗不上场的原因",,0,//i0.hdslb.com/bfs/archive/5ca21937a0554459cbe65d84d3bef153fb8dba1a.jpg,28792,49,218,"足球,梅西,世界杯,C罗,体育,欧冠,英超,zettaranc,梅西香港行",377,1709493829,1709514285,22:16,False,"['title', 'tag']",,0,0,,[],100149777,290,https://i2.hdslb.com/bfs/face/5c261200024ad00f04f00c1b8299fa5568f9727f.jpg,,,,,,49,,0,0,0,,,,0,0
video,1450342409,LLL星雨,438589987,138,搞笑,http://www.bilibili.com/video/av1450342409,1450342409,BV1Bv42117pw,"孩子们！<em class=""keyword"">梅西</em>也干了",-,0,//i2.hdslb.com/bfs/archive/f91dc5c06e81cddafbf57a4e2226b32670a5cf4a.jpg,65117,26,247,"足球,梅西,科比,孩子们,麦克阿瑟,必剪创作,牢大",171,1707316316,1707385380,1:39,False,"['title', 'tag']",,0,0,,[],100149124,3046,https://i1.hdslb.com/bfs/face/97e80ba4ce1563760ca1d4b87e232dcb44a27f8e.jpg,,,,,,26,,0,0,0,,,,0,0
video,1101100930,南瓜面条Na,27442706,17,单机游戏,http://www.bilibili.com/video/av1101100930,1101100930,BV1Gw4m1f7dB,"11个姚明 大战 11个<em class=""keyword"">梅西</em>",,0,//i0.hdslb.com/bfs/archive/930046149f72eddf0b02f44bec974d733c14ef3b.jpg,127919,620,231,"梅西,实况解说,姚明,游戏实况,实况足球,足球游戏,推荐宝藏游戏",323,1708954200,1709308204,12:1,False,"['title', 'tag']",,0,0,,[],100148124,1417,https://i2.hdslb.com/bfs/face/8994895d64c52be68ad71d075790ed4d4800ab94.jpg,,,,,,620,,0,0,0,,,,0,0
video,1900912930,你的足球时刻,1761628537,249,足球,http://www.bilibili.com/video/av1900912930,1900912930,BV1jm411S7gH,"古天乐在郑中基演唱会内涵<em class=""keyword"">梅西</em>：你会上场踢吧？",-,0,//i1.hdslb.com/bfs/archive/7c7c5ceac733e87da18069245f71797373048494.jpg,177894,100,190,"古天乐,足球,梅西,郑中基,中国足球,迈阿密国际",710,1708450262,1708474356,0:34,False,"['title', 'tag']",,0,0,,[],100147751,5116,https://i1.hdslb.com/bfs/face/897a240b709fc2e485252ecb21676d63cec41aa4.jpg,,,,,,100,,0,0,0,,,,0,0
video,306360713,足球GOAL的故事,395322245,249,足球,http://www.bilibili.com/video/av306360713,306360713,BV1cA411R7xG,"<em class=""keyword"">梅西</em>七大封神之战、你是哪场比赛爱上<em class=""keyword"">梅西</em>的呢？",-,0,//i1.hdslb.com/bfs/archive/3b6fa4881b931cacffbd6dce7a92cb639b68f707.jpg,5179,6,41,"足球派对,足球那些事,梅西,巴萨,巴塞罗那,足球",10,1671193276,1671318579,2:19,False,[],,0,0,,[],100146194,157,https://i2.hdslb.com/bfs/face/8afdb1bfc1c4527126f19e9e205564bc5a4bdf1e.jpg,,,,,,6,,0,0,0,,,,0,0
video,1451118946,司马尘,334932680,249,足球,http://www.bilibili.com/video/av1451118946,1451118946,BV1ev421r7SR,"球王！<em class=""keyword"">梅西</em>补时绝平打进赛季首球！巴西连线为何如此难防？",解读巴西连线；,0,//i0.hdslb.com/bfs/archive/eff26d4e8e9443ddff2cf632b33a7ec57a024c4a.jpg,119840,701,1650,"足球,梅西,球王,足球战术,goat,美职联,迈阿密国际",1760,1708951718,1708957493,4:56,False,"['title', 'tag']",,0,0,,[],100145716,13906,https://i2.hdslb.com/bfs/face/47706bf5f38c778b7ef58c2e6ff37607fd29c683.jpg,,,,,,701,,0,0,0,,,,0,0
video,1601398049,羊女大人,362792842,249,足球,http://www.bilibili.com/video/av1601398049,1601398049,BV1X2421M7Fh,"骂<em class=""keyword"">梅西</em>等于不爱国，说哟西就是二鬼子？",-,0,//i0.hdslb.com/bfs/archive/010ed14c426cdba54e6d95e0fddba93fa40c6528.jpg,6232,42,25,"足球,梅西,球迷,爱国,饭圈,足球高光时刻",457,1709541134,1709541134,4:42,False,"['title', 'tag']",,0,0,,[],100144930,368,http://i1.hdslb.com/bfs/face/f1bd816a72fdf407a99703a522f63b39b29c1d5e.jpg,,,,,,42,,0,0,0,,,,0,0
video,1750300385,帅气的人出来了,3493264172780214,172,手机游戏,http://www.bilibili.com/video/av1750300385,1750300385,BV1m4421A7fY,"《<em class=""keyword"">梅西</em>传奇》持续播出",《梅西传奇》持续播出,0,//i0.hdslb.com/bfs/archive/e7ab371d4868ee1ccb2b95c94722425faab773ac.jpg,725174,873,3418,"足球,梅西,体育,金球奖",3628,1707051254,1707215142,1:1,False,"['title', 'description', 'tag']",,0,0,,[],100143648,30103,https://i0.hdslb.com/bfs/face/55ed54e404f2a41cddbffc417b24505614c9b272.jpg,,,,,,873,,0,0,0,,,,0,0
video,1000825392,真实球迷汇,108618052,249,足球,http://www.bilibili.com/video/av1000825392,1000825392,BV1mx4y1y7jy,"<em class=""keyword"">梅西</em>回应不实言论！辟谣AI！为什么有些人希望被歧视呢？捧拉木只为了黑<em class=""keyword"">梅西</em>？",,0,//i1.hdslb.com/bfs/archive/2a754bb4ed9afb2b8f367ff5b2fb3dc02e2d8d72.jpg,327469,5790,2028,"足球,梅西,比赛,阿根廷,球迷,歧视,AI,回应,辟谣,这就是足球",4481,1708515646,1708515647,9:25,False,"['title', 'tag']",,0,0,,[],100142512,15664,https://i1.hdslb.com/bfs/face/9eff973f54e3e7d0d201710e82ddbe073bcd6eb4.jpg,,,,,,5790,,0,0,0,,,,0,0
video,238060187,小布boooooooooo7,518610078,249,足球,http://www.bilibili.com/video/av238060187,238060187,BV1ue411S7Bg,"“盼了20年的梦，我终于实现了”——<em class=""keyword"">梅西</em>和阿根廷的世界杯圆梦之旅",,0,//i1.hdslb.com/bfs/archive/d9e4f2a85576cfcff3cfbac937d601337f72959a.jpg,92356,356,1721,"足球,梅西,世界杯,阿根廷,这就是足球,迈阿密国际",791,1703989800,1704097418,5:18,False,"['title', 'tag']",,0,0,,[],100141931,7916,https://i0.hdslb.com/bfs/face/f6bbed266511b51b92b4b37cc3dc01eacd676136.jpg,,,,,,356,,0,0,0,,,,0,0
video,1650250415,虛假の球迷會,3546570022718301,249,足球,http://www.bilibili.com/video/av1650250415,1650250415,BV1Z7421P7r9,"<em class=""keyword"">梅西</em>：“在香港，我有四不踢”",-,0,//i0.hdslb.com/bfs/archive/443fd4d58666664bc699ac3b0efb9434999fa931.jpg,1144379,680,4286,"足球,香港,梅西,C罗,迈尔密,四不吃,体育运动分享,迈阿密香港行",3426,1707069241,1707129778,0:36,False,"['title', 'tag']",,0,0,,[],100141587,43907,https://i0.hdslb.com/bfs/face/ff70382c959bf1829a7cc4e993f3bf4113453c55.jpg,,,,,,680,,0,0,0,,,,0,0
video,1400335520,耶酥克里斯,327419895,249,足球,http://www.bilibili.com/video/av1400335520,1400335520,BV1e642137V8,"你见过<em class=""keyword"">梅西</em>说日语吗？十年前的日本洗面奶广告",网络,0,//i1.hdslb.com/bfs/archive/4977d89e467a2c826b5b50a15ca4d11afe12167f.jpg,123257,149,658,"广告,足球,日本,搞笑,梅西,阿根廷,洗发水,日本广告,球迷,尊重",406,1707551344,1707551750,1:5,False,"['title', 'tag']",,0,0,,[],100140908,2342,https://i0.hdslb.com/bfs/face/ea21f4cd43ad05623fe8af0a7b184bcf7dedcaa1.jpg,,,,,,149,,0,0,0,,,,0,0
video,1650763443,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av1650763443,1650763443,BV1Bj421D7G9,"地上足球：出面回应再引争议！<em class=""keyword"">梅西</em>还有退路可言吗？",地上足球：出面回应再引争议！梅西还有退路可言吗？,0,//i2.hdslb.com/bfs/archive/deab23b085ecc9c1453da0c2f6f90d15943de710.jpg,2097026,18010,13280,"足球,梅西,阿根廷,皇家马德里,C罗,体育,欧冠,巴萨,李老八,地上足球",6129,1708421375,1708427381,14:43,False,"['title', 'description', 'tag']",,0,0,,[],100140598,100186,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,18010,,0,0,0,,,,0,0
video,1850926062,真实求迷会,384716768,249,足球,http://www.bilibili.com/video/av1850926062,1850926062,BV1BW421N7DL,"“我们不用球王来形容<em class=""keyword"">梅西</em> 而用<em class=""keyword"">梅西</em>来形容球王”",-,0,//i2.hdslb.com/bfs/archive/72ec2a80ff6e9b178e42cf8f27026f2667f6d306.jpg,110358,185,635,"足球,梅西,C罗,体育,球王,巴萨,巴塞罗那,西甲",868,1708605949,1708745932,0:57,False,"['title', 'tag']",,0,0,,[],100139525,4704,https://i2.hdslb.com/bfs/face/ca52f209243d7435b95952ee90287eda65c9fa5b.jpg,,,,,,185,,0,0,0,,,,0,0
video,1351109300,22片海洋_,384558379,249,足球,http://www.bilibili.com/video/av1351109300,1351109300,BV1Az421X71J,"为什么C罗才是完美边锋模板？分析<em class=""keyword"">梅西</em>踢法最大缺陷｜金边罗拉片解析第（一）期",二创已经拉满，看看视频再锁,0,//i0.hdslb.com/bfs/archive/e2a2df79a309e42c49680e20c17e772cc55f396d.jpg,192166,670,2709,"足球,梅西,C罗,体育",1611,1709307933,1709339688,7:52,False,"['title', 'tag']",,0,0,,[],100139355,9266,https://i1.hdslb.com/bfs/face/064fdd03d9ca9f79b8d67234215133021606eb22.jpg,,,,,,670,,0,0,0,,,,0,0
video,1700463264,爱睡觉的_Koala,43887712,249,足球,http://www.bilibili.com/video/av1700463264,1700463264,BV1EK421y7cc,"“这样的运动员也配叫球王？<em class=""keyword"">梅西</em>欠中国球迷一个道歉！”",,0,//i1.hdslb.com/bfs/archive/6996e7bc014cac5c3ec4ffa1ee644ba5d334386d.jpg,150241,174,954,"足球,日本,国足,梅西,阿根廷,巴萨,道歉,2024bilibili迎春会",795,1707392427,1707475136,2:17,False,"['title', 'tag']",,0,0,,[],100139034,15983,https://i1.hdslb.com/bfs/face/61e049c852528d6613d214ef4f0190e94254635f.jpg,,,,,,174,,0,0,0,,,,0,0
video,1600320981,卡卡配西罗,344843200,249,足球,http://www.bilibili.com/video/av1600320981,1600320981,BV1n2421A7kG,"【补档】<em class=""keyword"">梅西</em>本人唯一社交媒体被中文占领！",哟西 被举办了重新投稿,0,//i2.hdslb.com/bfs/archive/0a7299e5688b41980fd1227eee17b1de81c82c46.jpg,413349,718,2566,"足球,梅西,西甲,ins,里奥梅西,梅西日本行,里奥哟西,梅西回应香港比赛未上场",1611,1707222227,1707306862,2:9,False,"['title', 'tag']",,0,0,,[],100137991,25992,https://i1.hdslb.com/bfs/face/1c4028b4938f1f67a8d61e0b28c1b61300dedf93.jpg,,,,,,718,,0,0,0,,,,0,0
video,1050619630,sairai_,22658181,249,足球,http://www.bilibili.com/video/av1050619630,1050619630,BV1JH4y1a7iJ,"深情却被辜负？潮水褪去，再看<em class=""keyword"">梅西</em>离开巴萨",我不是c罗球迷别给我扣帽子,0,//i2.hdslb.com/bfs/archive/737fe3f63a143bc8f880fe5a653cd11e18c89509.jpg,77869,182,283,"足球,梅西,表演,体育,巴萨,巴塞罗那,西甲,足球高光时刻,必剪创作",992,1707909658,1707968452,1:58,False,"['title', 'tag']",,0,0,,[],100137678,1450,https://i0.hdslb.com/bfs/face/d9b61fb747c058c349aa98023d7d470188234c49.jpg,,,,,,182,,0,0,0,,,,0,0
video,1250318723,银神十八哥,472908343,21,日常,http://www.bilibili.com/video/av1250318723,1250318723,BV12J4m147Kr,"你们这些喷子们能不能不要再喷<em class=""keyword"">梅西</em>了！",-,0,//i0.hdslb.com/bfs/archive/0f68e0d944a097aa6e55c955f9c9591a4b571d1f.jpg,888364,1818,3186,"足球,吐槽,梅西,高能,奇葩,记录,侏儒,呦西,王者龙年闹新春",1866,1707358328,1707451595,0:53,False,"['title', 'tag']",,0,0,,[],100137442,77212,https://i1.hdslb.com/bfs/face/74a11b9f98604f90da58e0aea6f12420423baa3e.jpg,,,,,,1818,,0,0,0,,,,0,0
video,1700787587,开心的王王,668198770,138,搞笑,http://www.bilibili.com/video/av1700787587,1700787587,BV1KK421C7GZ,"哈兰德称<em class=""keyword"">梅西</em>是史上最佳，<em class=""keyword"">梅西</em>不参加比赛的真正原因",-,0,//i1.hdslb.com/bfs/archive/2dc48cd5430edc8ff96d6bf40487a287cb7dda43.jpg,45830,254,264,"原创,足球,经典,梅西,运动,C罗,梅西再回应香港比赛缺阵,香港比赛缺阵,梅西再回应,山东泰山绝杀日本川崎",258,1708350617,1709704357,0:41,False,"['title', 'tag']",,0,0,,[],100133735,1725,https://i1.hdslb.com/bfs/face/1f0b2144d54aa698c93839c2f51127d59f38c4b7.jpg,,,,,,254,,0,0,0,,,,0,0
