rpid,oid,type,mid,root,parent,dialog,count,rcount,ctime,like,plat,device,content,emote,at_uname,at_mid,invisible,level,sex,sign,uname,avatar
209398774256,1450865412,1,30006767,0,0,0,1,1,1708615796,24,,,侧面证明梅球王爱钱如命，怪不得中国地震不捐款，日本地震猛猛捐,,,,False,6,保密,,见不得行贿的正义之士,https://i2.hdslb.com/bfs/face/8215fe751dd242161b9489f4beca66f8a64a668d.jpg
209398872080,1450865412,1,1207067693,209398774256,209398774256,209398872080,0,0,1708615875,4,,,20万握手费只有中国人还有使用过。它就是爱钱。,,,,False,5,保密,,迷路大西瓜,https://i2.hdslb.com/bfs/face/1e597f6955a8a2e020439802daea9911dafa7569.jpg
209554494432,1450865412,1,28802821,0,0,0,0,0,1708698652,6,,,孩子們  我不愛錢！,,,,False,5,女,さいとう あすか,牢儒_,https://i1.hdslb.com/bfs/face/7594822536477f403b14cb52807a0a426c4741c2.jpg
209425483536,1450865412,1,1620445632,0,0,0,7,6,1708637952,183,,,王涛为了他的球衣销量，也是拼了[doge],[doge],,,False,4,保密,,半度风烟,https://i0.hdslb.com/bfs/face/82d4871a5b26d27b7f3b956d57faf3dffa45fdaa.jpg
209462330432,1450865412,1,8986877,209425483536,209425483536,209462330432,0,0,1708663267,25,,,从他现在歇斯底里没有一句真话他是把梅西儒粉阿萨塔全当🐶耍哈哈哈哈哈,,,,False,5,保密,老子就不跟屌丝废话，直接抽屌丝狗头,渡桥泰水LA,https://i2.hdslb.com/bfs/face/efa66b9f0b34e2ef08040a39f4127ba4ecb52f22.jpg
210271440816,1450865412,1,13039296,209425483536,209464020304,209464020304,0,0,1709128233,5,,,回复 @有人还在裸泳 :不怕，就是不怕，这种人就是欺负别人是外国人，当然随便造谣啊,,有人还在裸泳,178952001,False,6,保密,,叶叶叶0,http://i0.hdslb.com/bfs/face/285e7dc2d02a77f8471de5d6054c0d1f65be78d4.jpg
209464020304,1450865412,1,178952001,209425483536,209425483536,209464020304,0,0,1708663893,3,,,不怕造谣罪抓进去,,,,False,5,男,,有人还在裸泳,https://i0.hdslb.com/bfs/face/d536fd551fc79025c568ed0d531e4a49ce82a1af.jpg
209433376304,1450865412,1,30766787,0,0,0,1,1,1708649394,11,,,王涛如果不想把中国足球产业毁了，就赶紧把地下室的真梅西放出来。,,,,False,6,男,,法国正白旗,https://i2.hdslb.com/bfs/face/62b84c7d74564ab487849ac5310a96793537ca60.jpg
209438008048,1450865412,1,2033483,209433376304,209433376304,209438008048,0,0,1708652320,0,,,[星星眼][星星眼][星星眼],[星星眼],,,False,6,保密,,边境fadenmae,https://i2.hdslb.com/bfs/face/ce2d64465c5164a36252c118fc23d68d468105ce.jpg
209395397984,1450865412,1,368307653,0,0,0,4,3,1708614590,129,,,我们阿迈鼠相信球王的人品。,,,,False,5,保密,,夕阳天空的纸灯,http://i2.hdslb.com/bfs/face/6a9661f7210a1e39b2d861b38e5d7f41cf9b4770.jpg
211075625584,1450865412,1,3546597497506259,209395397984,210708676272,210708676272,0,0,1709630482,1,,,回复 @灯下嘿嘿 :那其他香港人不是球迷，不需要尊重？,,灯下嘿嘿,586057958,False,2,保密,,evajessica_R,https://i0.hdslb.com/bfs/face/member/noface.jpg
210708676272,1450865412,1,586057958,209395397984,209395397984,210708676272,0,0,1709391966,1,,,霍启刚算个jb啊？凭什么要给他面子,,,,False,3,保密,,灯下嘿嘿,https://i2.hdslb.com/bfs/face/935ee848ff562942b69a63ad35576eb04d6c74d9.jpg
211363241616,1450865412,1,3493095706462549,209395397984,210708676272,210708676272,0,0,1709811810,0,,,回复 @灯下嘿嘿 :加拿大算个几把，吆西个大网红差不多得了,,灯下嘿嘿,586057958,False,4,保密,,杰洛而德,https://i1.hdslb.com/bfs/face/f098c00c083f3cb739943479c4ddcef276b24ea6.jpg
209455851664,1450865412,1,386490749,0,0,0,29,22,1708660821,20,,,钱给公司和老板没毛病。又没要求梅西做什么额外工作，本身拿着高工资还有中国好几个商业代言凭什么不好好表现？而且见面合影不是收了每人16万吗？这分成也不少了。,,,,False,5,男,有无相生,左州藤,https://i2.hdslb.com/bfs/face/8a09c9311df32861712a93caaf9f3f706395f6c9.jpg
209693757408,1450865412,1,386490749,209455851664,209687524304,209687524304,0,0,1708774218,7,,,回复 @酷酷龙迷 :你管这叫卖身契啊，反正无论如何不卖给中国，没几天就卖身给日本呗[吃瓜],[吃瓜],酷酷龙迷,480755682,False,5,男,有无相生,左州藤,https://i2.hdslb.com/bfs/face/8a09c9311df32861712a93caaf9f3f706395f6c9.jpg
209482880912,1450865412,1,395520115,209455851664,209455851664,209482880912,0,0,1708671946,4,,,花16万找梅侏儒合影？傻子！[滑稽],[滑稽],,,False,5,保密,,浑人不浊,https://i1.hdslb.com/bfs/face/dbb235ec478aed10400f0412c8f0b5b404c614a2.png
209510266544,1450865412,1,386490749,209455851664,209482880912,209482880912,0,0,1708683196,3,,,回复 @浑人不浊 :16万怎么了，梅西要是没出事，梅粉还会笑你穷呢[doge],[doge],浑人不浊,395520115,False,5,男,有无相生,左州藤,https://i2.hdslb.com/bfs/face/8a09c9311df32861712a93caaf9f3f706395f6c9.jpg
209419447216,1450865412,1,245989362,0,0,0,26,22,1708626931,23,,,合同金额和无伤需要上场的合同规范没法攻击了，又变着花样说金额分配问题了？他迈阿密队里哪怕为了钱的分配，把狗脑花子打出来了，关观众什么事？你说钱没给够我不出赛，可以。那么港府要你走个过场，和赛场观众互动一下，参加一个颁奖仪式，对于你梅西有天大的坏处和损失？你哪怕赛后开个新闻发布会说从沙特到日本期间这几天，教练组要求必须休息，把锅甩出去，对你梅西有什么坏处？呵呵，这帮人是越洗越黑。这样的话术说出来，那么是不是以后凡是梅西所在球队的商业赛，必须还要越过球队单独再签一个合同？再付一次钱？梅黑都没梅结晶黑梅西来的狠[吃瓜],[吃瓜],,,False,5,保密,,鹰眼特,https://i0.hdslb.com/bfs/face/2a2b3c81e92fb1ac798cb0ed66f2cfef9cf42d99.jpg
209422722896,1450865412,1,2077692259,209419447216,209420675824,209420675824,0,0,1708631199,14,,,回复 @纯纯的送 :看你真搞笑，还在这洗，几万人买高价票到现场看他摆个臭脸，还梅西没做错，站着把钱挣了[呲牙],[呲牙],纯纯的送,303688344,False,4,保密,,小松竹-,https://i1.hdslb.com/bfs/face/f8dfebdbf7ffa404af6b1ffbf76358fc3f3ee64a.jpg
